taxid	count	name	rank	superkindom	phylum	class	order	family	genus	species
2599872	1	Mycobacterium phage Naji	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Naji
2599873	1	Mycobacterium phage Paphu	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Paphu
2599874	1	Mycobacterium phage Philly	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Pipefishvirus	Mycobacterium phage Philly
2599875	1	Mycobacterium phage QueenHazel	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Brujitavirus	Mycobacterium phage QueenHazel
2599876	1	Mycobacterium phage Ramen	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Ramen
2599877	1	Mycobacterium phage Rapunzel97	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Rapunzel97
2599878	1	Mycobacterium phage Rhinoforte	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Rosebushvirus	Mycobacterium phage Rhinoforte
2599879	1	Mycobacterium phage SemperFi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage SemperFi
2599880	1	Mycobacterium phage ThulaThula	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage ThulaThula
2599881	1	Mycobacterium phage Toaka	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Toaka
2599882	1	Mycobacterium phage Tourach	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bronvirus	Mycobacterium phage Tourach
2599883	1	Mycobacterium phage Vanisoa	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Vanisoa
2599884	1	Mycobacterium phage Xula	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Brujitavirus	Mycobacterium phage Xula
2599885	1	Mycobacterium phage Yuna	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Yuna
2599886	1	Mycobacterium phage Yunkel11	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Yunkel11
2599887	1	Mycobacterium phage Zavala	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Timquatrovirus	Mycobacterium phage Zavala
2599888	1	Streptomyces phage Alvy	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Arequatrovirus	Streptomyces phage Alvy
2599889	1	Streptomyces phage Animus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Arequatrovirus	Streptomyces phage Animus
2599890	1	Streptomyces phage Gilgamesh	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Streptomyces phage Gilgamesh
2599891	1	Streptomyces phage Urza	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Streptomyces phage Urza
2599960	1	Colletotrichum gloeosporioides ourmia-like virus 1	no rank	Viruses	Lenarviricota	Miaviricetes	Ourlivirales	Botourmiaviridae	Magoulivirus	Colletotrichum magoulivirus
2600100	1	Escherichia phage RDN8.1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia phage RDN8.1
2600101	1	Magnaporthe oryzae ourmia-like virus 4	no rank	Viruses	Lenarviricota	Miaviricetes	Ourlivirales	Botourmiaviridae	Penoulivirus	Magnaporthe penoulivirus
2600345	1	Culverton virus	no rank	Viruses	Negarnaviricota	Monjiviricetes	Jingchuvirales	Aliusviridae	Ollusvirus	Ollusvirus culvertonense
260047	1	Human adenovirus 3+7	serotype	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Human mastadenovirus B
260120	1	Mycobacterium phage U2	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium virus U2
260121	1	Mycobacterium virus Bethlehem	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium virus Bethlehem
2601243	1	Robina orthohantavirus	species	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Hantaviridae	Orthohantavirus	Robina orthohantavirus
2601256	1	Tomato leaf curl Anand alphasatellite	species	Viruses				Alphasatellitidae	Clecrusatellite	Tomato leaf curl Anand alphasatellite
2601258	1	Grapevine Garan dmak virus	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Rubodvirus	Grapevine rubodvirus 1
2601259	1	Grapevine Muscat rose virus	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Phenuiviridae	Rubodvirus	Grapevine rubodvirus 2
260149	1	Aeromonas virus 65	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Ishigurovirus	Aeromonas virus 65
2601527	1	Ovine adenovirus 8	no rank	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Mastadenovirus	Ovine mastadenovirus C
2601609	1	Bordetella phage vB_BbrS_PHB09	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bordetella phage vB_BbrS_PHB09
2601610	1	Mycobacterium phage Weirdo19	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Mycobacterium phage Weirdo19
2601611	1	Klebsiella phage KMI9	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Slopekvirus	Klebsiella phage KMI9
2601612	1	Klebsiella phage KMI10	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Slopekvirus	Klebsiella phage KMI10
2601613	1	Klebsiella phage KMI2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella phage KMI2
2601614	1	Klebsiella phage KMI3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella phage KMI3
2601615	1	Klebsiella phage KMI4	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella phage KMI4
2601616	1	Klebsiella phage KMI5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella phage KMI5
2601617	1	Klebsiella phage KMI6	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella phage KMI6
2601618	1	Klebsiella phage KMI7	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Klebsiella phage KMI7
2601619	1	Klebsiella phage KMI8	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Drexlerviridae		Klebsiella phage KMI8
2601620	1	Klebsiella phage KPN1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae		Klebsiella phage KPN1
2601621	1	Klebsiella phage KPN3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella phage KPN3
2601622	1	Klebsiella phage KPN4	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Sugarlandvirus	Klebsiella phage KPN4
2601623	1	Klebsiella phage KPN5	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Jiaodavirus	Klebsiella phage KPN5
2601624	1	Klebsiella phage KPN6	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Jiaodavirus	Klebsiella phage KPN6
2601625	1	Klebsiella phage EI	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Marfavirus	Klebsiella phage EI
2601626	1	Klebsiella phage Soft	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Yonseivirus	Klebsiella virus Soft
2601627	1	Vibrio phage vB_VpaS_HCMJ	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Mardecavirus	Vibrio phage vB_VpaS_HCMJ
2601628	1	Salmonella phage 1-29	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella virus 1-29
2601629	1	Salmonella phage 9-29	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella phage 9-29
2601630	1	Shigella phage SGF2	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Kuravirus	Shigella phage SGF2
2601631	1	Enterococcus phage vB_EfaS_EF1c55	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Saphexavirus	Enterococcus phage vB_EfaS_EF1c55
2601632	1	Pseudomonas phage vB_PaeM_PS119XW	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Phikzvirus	Pseudomonas phage vB_PaeM_PS119XW
2601634	1	Pseudomonas virus PA11P1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas virus PA11P1
2601635	1	Pseudomonas virus PA8P1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Pbunavirus	Pseudomonas virus PA8P1
2601637	1	Salmonella phage BPSELC-1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Felixounavirus	Salmonella phage BPSELC-1
2601638	1	Enterococcus phage PEf771	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Schiekvirus	Enterococcus phage PEf771
2601639	1	Salmonella phage LPST144	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Salmonella phage LPST144
2601640	1	Mycobacterium phage Herbertwm	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Fromanvirus	Mycobacterium phage Herbertwm
2601641	1	Streptomyces phage Araceli	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Streptomyces phage Araceli
2601642	1	Streptomyces phage Intolerant	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Streptomyces phage Intolerant
2601643	1	Erwinia phage pEp_SNUABM_01	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Henunavirus	Erwinia virus SNUABM01
2601644	1	Erwinia phage pEp_SNUABM_09	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae		Erwinia phage pEp_SNUABM_09
2601647	1	Escherichia phage phiv142-3	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Uetakevirus	Escherichia phage phiv142-3
2601648	1	Klebsiella phage vB_KpnP_IME308	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella phage vB_KpnP_IME308
2601649	1	Klebsiella phage vB_KpnP_IME335	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella phage vB_KpnP_IME335
2601650	1	Klebsiella phage vB_KpnP_IME337	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Drulisvirus	Klebsiella phage vB_KpnP_IME337
2601652	1	Bacillus phage 000TH010	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacillus phage 000TH010
2601653	1	Bacillus phage 019DV002	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacillus phage 019DV002
2601654	1	Bacillus phage 019DV004	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacillus phage 019DV004
2601655	1	Bacillus phage 022DV001	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Saundersvirus	Bacillus phage 022DV001
2601656	1	Bacillus phage 031MP002	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Saundersvirus	Bacillus phage 031MP002
2601657	1	Bacillus phage 031MP003	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Saundersvirus	Bacillus phage 031MP003
2601658	1	Bacillus phage 031MP004	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Saundersvirus	Bacillus phage 031MP004
2601659	1	Bacillus phage 035JT001	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Saundersvirus	Bacillus phage 035JT001
2601660	1	Bacillus phage 049ML001	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacillus phage 049ML001
2601661	1	Bacillus phage 049ML003	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacillus phage 049ML003
2601662	1	Bacillus phage 055SW001	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Saundersvirus	Bacillus phage 055SW001
2601663	1	Bacillus phage 056SW001B	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacillus phage 056SW001B
2601664	1	Bacillus phage 276BB001	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacillus phage 276BB001
2601665	1	Bacillus phage 280BB001	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Bacillus phage 280BB001
2601666	1	Klebsiella phage 117	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Przondovirus	Klebsiella phage 117
2601667	1	Klebsiella phage 31	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Teetrevirus	Klebsiella phage 31
2601669	1	Bacillus phage Chotacabras	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Herelleviridae	Bequatrovirus	Bacillus phage Chotacabras
2601670	1	Staphylococcus phage vB_SauP-436A1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Rountreeviridae	Rosenblumvirus	Staphylococcus phage vB_SauP-436A1
2601671	1	Vibrio phage VAI1	species	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae		Vibrio phage VAI1
2601672	1	Vibrio phage VAI2	species	Viruses	Hofneiviricota	Faserviricetes	Tubulavirales	Inoviridae		Vibrio phage VAI2
2601674	1	Escherichia phage vB_Eco4M-7	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Wifcevirus	Escherichia phage vB_Eco4M-7
2601675	1	Escherichia phage vB_EcoM_4HA13	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Chaseviridae	Sabourvirus	Escherichia virus 4HA13
2601676	1	Escherichia virus ECG4	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Kayfunavirus	Escherichia virus ECG4
2601678	1	Serratia phage Muldoon	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Muldoonvirus	Serratia virus Muldoon
2601679	1	Serratia phage Slocum	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae		Serratia phage Slocum
2601680	1	Stenotrophomonas phage Moby	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Menderavirus	Stenotrophomonas virus Moby
2601683	1	Burkholderia phage AMP1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Ampunavirus	Burkholderia phage AMP1
2601684	1	Arthrobacter phage Linus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Klausavirus	Arthrobacter phage Linus
2601685	1	Arthrobacter phage Mordred	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Klausavirus	Arthrobacter phage Mordred
2601686	1	Gordonia phage Chikenjars	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Kenoshavirus	Gordonia virus Chikenjars
2601687	1	Streptomyces phage CherryBlossom	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Rimavirus	Streptomyces phage CherryBlossom
2601688	1	Streptomyces phage GirlPower	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Rimavirus	Streptomyces phage GirlPower
2601689	1	Streptomyces phage Hoshi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Rimavirus	Streptomyces phage Hoshi
2601690	1	Streptomyces phage Jaylociraptor	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Rimavirus	Streptomyces phage Jaylociraptor
2601691	1	Streptomyces phage Kardashian	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Bingvirus	Streptomyces phage Kardashian
2601692	1	Streptomyces phage Meibysrarus	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Rimavirus	Streptomyces phage Meibysrarus
2601693	1	Streptomyces phage Saftant	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Camvirus	Streptomyces phage Saftant
2601694	1	Streptomyces phage Soshi	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Rimavirus	Streptomyces phage Soshi
2601695	1	Streptomyces phage Zuko	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Streptomyces phage Zuko
2601697	1	Salmonella phage 2-3	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Demerecviridae	Epseptimavirus	Salmonella virus 2-3
2602116	1	Niukluk phantom virus	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Phasmaviridae	Orthophasmavirus	Niukluk phantom orthophasmavirus
2602440	1	Hayes Yard virus	no rank	Viruses	Negarnaviricota	Monjiviricetes	Mononegavirales	Rhabdoviridae	Ephemerovirus	Hayes ephemerovirus
2602759	1	Acinetobacter phage Abp9	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Obolenskvirus	Acinetobacter phage Abp9
2603257	1	Arthrobacter phage Zartrosa	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Marthavirus	Arthrobacter virus Zartrosa
2603258	1	Arthrobacter phage BossLady	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Marthavirus	Arthrobacter phage BossLady
2603259	1	Microbacterium phage Vitas	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Armstrongvirus	Microbacterium phage Vitas
2603260	1	Arthrobacter phage Qui	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Arthrobacter phage Qui
2603261	1	Microbacterium phage Mashley	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Squashvirus	Microbacterium phage Mashley
2603262	1	Mycobacterium phage LolaVinca	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Bixzunavirus	Mycobacterium phage LolaVinca
2603263	1	Mycobacterium phage YoungMoneyMata	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Myoviridae	Bixzunavirus	Mycobacterium phage YoungMoneyMata
2603264	1	Mycobacterium phage Yeet	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Omegavirus	Mycobacterium phage Yeet
2603316	1	Corella adenovirus 1	species	Viruses	Preplasmiviricota	Tectiliviricetes	Rowavirales	Adenoviridae	Siadenovirus	Corella adenovirus 1
2603436	1	Tomato vein clearing leaf deformation virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Tomato vein clearing leaf deformation virus
2603627	1	Pear chlorotic leaf spot-associated virus	no rank	Viruses	Negarnaviricota	Ellioviricetes	Bunyavirales	Fimoviridae	Emaravirus	Pear chlorotic leaf spot-associated emaravirus
260372	1	Vibrio phage VP2	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Podoviridae	Enhodamvirus	Vibrio virus VP2
260374	1	Alstroemeria mosaic virus	species	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Alstroemeria mosaic virus
260375	1	Amazon lily mosaic virus	species	Viruses	Pisuviricota	Stelpaviricetes	Patatavirales	Potyviridae	Potyvirus	Amazon lily mosaic virus
260378	1	Pepper yellow vein Mali virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Pepper yellow vein Mali virus
260379	1	Tomato leaf curl Mali virus	species	Viruses	Cressdnaviricota	Repensiviricetes	Geplafuvirales	Geminiviridae	Begomovirus	Tomato leaf curl Mali virus
2603848	1	Salmonella phage vB_SenS-EnJE1	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage vB_SenS-EnJE1
2603849	1	Salmonella phage vB_SenS-EnJE6	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae	Jerseyvirus	Salmonella phage vB_SenS-EnJE6
2603850	1	Jodiemicrovirus-1	species	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae		Jodiemicrovirus-1
2604335	1	Psittacara leucophthalmus chapparvovirus	no rank	Viruses	Cossaviricota	Quintoviricetes	Piccovirales	Parvoviridae	Chaphamaparvovirus	Psittacine chaphamaparvovirus 1
2604336	1	Avian associated porprismacovirus	no rank	Viruses	Cressdnaviricota	Arfiviricetes	Cremevirales	Smacoviridae	Porprismacovirus	Porprismacovirus avias1
260479	1	Cotton leaf curl Multan virus satellite U36-1	species	Viruses						Cotton leaf curl Multan virus satellite U36-1
2604894	1	Phage AS32	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Siphoviridae		Phage AS32
2604898	1	Escherichia phage Lilledu	species	Viruses	Phixviricota	Malgrandaviricetes	Petitvirales	Microviridae		Escherichia phage Lilledu
2604899	1	Pseudomonas phage Zuri	no rank	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Schitoviridae	Zurivirus	Pseudomonas virus Zuri
2604903	1	Staphylococcus phage SA44-CTH7	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Rountreeviridae	Rosenblumvirus	Staphylococcus phage SA44-CTH7
2604904	1	Salmonella phage vB_SalM-LPST153	species	Viruses	Uroviricota	Caudoviricetes	Caudovirales	Autographiviridae	Berlinvirus	Salmonella phage vB_SalM-LPST153
